Trade Type,Trade ID,Version,SubType,Amended,Status,Book,Broker,Currency,Currency pair,FX Rate,Notional,Customer,Deal ID,Desk,Expiry,External trade ID,Trade,Trade entry,Trader,Bond security type,Security ID,Bond security ID,BO Product Ref,cProductCategory,cProductSubType,Equity ID,External Id Type,External Id,External product,Identifier
BOND,0015253618,3,,07/01/2020,Verified,FLOAT,,DKK,,,"3,150,000.00",B_SEB_IM_K,,MARKETMAKING,,000137NY,03/01/2020,03/01/2020,ALS,,RDKRE0_07/01/23_X,,,,,,,,,461210
BOND,0015253621,3,,07/01/2020,Verified,REAL,,DKK,,,"40,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000137PN,03/01/2020,03/01/2020,JPED,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015253623,4,,07/01/2020,Verified,REAL,,DKK,,,"10,000,000.00",FORV_LOK_PEN,IDEAS,MARKETMAKING,,000137PQ,03/01/2020,03/01/2020,LCA,,NYKRED1.5_10/01/50,,,,,,,,,952125
BOND,0015253624,3,,07/01/2020,Verified,ILLIKVID,,DKK,,,"43,000,000.00",LCCM_RH,IDEAS,MARKETMAKING,,000137PR,03/01/2020,03/01/2020,UFFE,,RD2038_RM5_OA,,,,,,,,,927368
BOND,0015253628,4,,07/01/2020,Verified,FLOAT,,DKK,,,"6,700,000.00",NYKREDIT_A_S,,MARKETMAKING,,000137QZ,03/01/2020,03/01/2020,ALS,,NYKR0_04/01/22,,,,,,,,,951978
BOND,0015253629,3,,07/01/2020,Verified,REAL,,DKK,,,"1,531,955.84",FORV_LOK_PEN,IDEAS,MARKETMAKING,,000137R2,03/01/2020,03/01/2020,LCA,,1.5NYK01EA37,,,,,,,,,950432
BOND,0015253630,3,,07/01/2020,Verified,ILLIKVID,,DKK,,,"928,392.60",FORV_LOK_PEN,IDEAS,MARKETMAKING,,000137RC,03/01/2020,03/01/2020,LCA,,2NYK01EDA50,,,,,,,,,951587
BOND,0015253631,3,,07/01/2020,Verified,ILLIKVID,,DKK,,,"698,556.93",FORV_LOK_PEN,IDEAS,MARKETMAKING,,000137RD,03/01/2020,03/01/2020,LCA,,2NYKRSDO_10/01/32,,,,,,,,,979554
BOND,0015253651,4,,08/01/2020,Verified,REAL,,DKK,,,"3,144,000.00",RINGKJ_LAND,IDEAS,MARKETMAKING,,000137S2,03/01/2020,03/01/2020,IDPP,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015253652,3,,03/01/2020,Verified,ILLIKVID,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137S6,02/01/2020,03/01/2020,HRG,,NDASS2.5_10/01/50,,,,,,,,,203866
BOND,0015253654,3,,07/01/2020,Verified,ILLIKVID,,DKK,,,"2,398,015.40",FORV_LOK_PEN,IDEAS,MARKETMAKING,,000137S9,03/01/2020,03/01/2020,LCA,,2NYK01EDA50,,,,,,,,,951587
BOND,0015253655,3,,03/01/2020,Verified,REAL,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137SF,02/01/2020,03/01/2020,HRG,,NDASS_1.5_10/01/40,,,,,,,,,203882
BOND,0015253656,3,,03/01/2020,Verified,REAL,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137SJ,02/01/2020,03/01/2020,HRG,,NDASS1.5_10/01/50,,,,,,,,,204056
BOND,0015253658,3,,07/01/2020,Verified,FLOAT,,DKK,,,"231,730,000.00",BC_DC,,MARKETMAKING,,000137SW,03/01/2020,03/01/2020,ALS,,NYKRE0_01/01/24_DKK,,,,,,,,,952478
BOND,0015253661,3,,07/01/2020,Verified,ILLIKVID,,DKK,,,"1,065,882.76",SHBC,IDEAS,MARKETMAKING,,000137T0,03/01/2020,03/01/2020,IDPP,,F6NYK22HJUL28RF,,,,,,,,,951595
BOND,0015253663,3,,03/01/2020,Verified,FLOAT,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137T2,02/01/2020,03/01/2020,HRG,,NDASS0_07/01/23,,,,,,,,,204145
BOND,0015253664,3,,03/01/2020,Verified,FLOAT,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137T5,02/01/2020,03/01/2020,HRG,,NDASS0_07/01/22,,,,,,,,,204153
BOND,0015253666,3,,03/01/2020,Verified,REAL,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137TF,02/01/2020,03/01/2020,HRG,,1NDEA1.0SDRO50,,,,,,,,,204455
BOND,0015253670,3,,07/01/2020,Verified,REAL,,DKK,,,"25,000,000.00",BC_DC,,MARKETMAKING,,000137TG,03/01/2020,03/01/2020,JPED,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015253674,3,,03/01/2020,Verified,ILLIKVID,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137TM,02/01/2020,03/01/2020,HRG,,RDKRE2_10/01/50,,,,,,,,,460613
BOND,0015253677,4,,07/01/2020,Verified,REAL,,DKK,,,"250,000,000.00",NAM,IDEAS,MARKETMAKING,,000137TY,03/01/2020,03/01/2020,LCA,,JYKRED1_10/01/50,,,,,,,,,939773
BOND,0015253679,7,,31/01/2020,Verified,REAL,,DKK,,,"2,430,000.00",VESTJYS_BANK,IDEAS,MARKETMAKING,,000137V0,03/01/2020,03/01/2020,IDPP,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015253681,3,,07/01/2020,Verified,ILLIKVID,,DKK,,,"1,200,000.00",HP_HEDGE,IDEAS,MARKETMAKING,,000137V6,03/01/2020,03/01/2020,UFFE,,NYKRE0_07/01/27,,,,,,,,,951188
BOND,0015253687,4,,07/01/2020,Verified,FLOAT,,DKK,,,"721,536.30",INT_IDEAS,IDEAS,MARKETMAKING,,000137VG,03/01/2020,03/01/2020,ALS,,NYKRE0_07/01/27,,,,,,,,,951188
BOND,0015253688,4,,07/01/2020,Verified,ILLIKVID,,DKK,,,"721,536.30",INT_IDEAS,IDEAS,MARKETMAKING,,000137VH,03/01/2020,03/01/2020,ALS,,NYKRE0_07/01/27,,,,,,,,,951188
BOND,0015253689,3,,07/01/2020,Verified,FLEX,,DKK,,,"4,000,000.00",LAN_SPAR_B,,MARKETMAKING,,000137VJ,03/01/2020,03/01/2020,ALS,,1RD1.10F23JARF,,,,,,,,,929611
BOND,0015253691,3,,07/01/2020,Verified,FLEX,,DKK,,,"4,000,000.00",LAN_SPAR_B,,MARKETMAKING,,000137VL,03/01/2020,03/01/2020,ALS,,1RD1.10F24APRF,,,,,,,,,929514
BOND,0015253694,3,,03/01/2020,Verified,ILLIKVID,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137VQ,02/01/2020,03/01/2020,HRG,,6D23DS29,,,,,,,,,925799
BOND,0015253695,3,,07/01/2020,Verified,REAL,,DKK,,,"15,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000137VR,03/01/2020,03/01/2020,JPED,,RDKRE0.5_10/01/40,,,,,,,,,461296
BOND,0015253699,3,,03/01/2020,Verified,ILLIKVID,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137W1,02/01/2020,03/01/2020,HRG,,3RD27SSOA_44,,,,,,,,,929018
BOND,0015253703,3,,03/01/2020,Verified,ILLIKVID,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137W9,02/01/2020,03/01/2020,HRG,,RD2.5_OA_01/10/2047,,,,,,,,,929344
BOND,0015253704,3,,03/01/2020,Verified,FLOAT,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137WB,02/01/2020,03/01/2020,SSAP,,NYKREDI0_10/01/22,,,,,,,,,951641
BOND,0015253705,3,,07/01/2020,Verified,REAL,,DKK,,,"3,275,000.00",SHBC,IDEAS,MARKETMAKING,,000137WC,03/01/2020,03/01/2020,IDPP,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015253706,3,,07/01/2020,Verified,REAL,,DKK,,,"13,000,000.00",BRF,,MARKETMAKING,,000137WD,03/01/2020,03/01/2020,JPED,,JYKRE0.5_10/01/40,,,,,,,,,939781
BOND,0015253707,3,,07/01/2020,Verified,FLEX,,DKK,,,"1,091,807.30",SHBC,IDEAS,MARKETMAKING,,000137WF,03/01/2020,03/01/2020,IDPP,,1NYK1.13HJADKK_23,,,,,,,,,950319
BOND,0015253711,3,,03/01/2020,Verified,ILLIKVID,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137WM,02/01/2020,03/01/2020,HRG,,RDKRE3.5_10/01/47S,,,,,,,,,929883
BOND,0015253716,3,,06/01/2020,Verified,ILLIKVID,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137XN,02/01/2020,03/01/2020,SSAP,,5NYK02D_28,,,,,,,,,976377
BOND,0015253717,3,,07/01/2020,Verified,FLOAT,,DKK,,,"100,000,000.00",ORSTED_AS,IDEAS,MARKETMAKING,,000137XR,03/01/2020,03/01/2020,LCA,,NYKRE0_01/01/24_DKK,,,,,,,,,952478
BOND,0015253721,3,,07/01/2020,Verified,STAT,,DKK,,,"10,000,000.00",NAM,IDEAS,MARKETMAKING,,000137XW,03/01/2020,03/01/2020,MCAD,,DGB1.75_11/15/25,,,,,,,,,992313
BOND,0015253732,3,,03/01/2020,Verified,REAL,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137YV,02/01/2020,03/01/2020,HRG,,BRF1.5_10/01/50,,,,,,,,,939374
BOND,0015253733,3,,07/01/2020,Verified,REAL,,DKK,,,"50,000,000.00",DLR_KREDIT,,MARKETMAKING,,000137YX,03/01/2020,03/01/2020,JPED,,DLRKRE1_10/01/50,,,,,,,,,634816
BOND,0015253734,3,,03/01/2020,Verified,REAL,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137YY,02/01/2020,03/01/2020,HRG,,JYKRED0.5_10/01/50,,,,,,,,,939900
BOND,0015253735,3,,07/01/2020,Verified,REAL,,DKK,,,"18,000,000.00",DLR_KREDIT,,MARKETMAKING,,000137YZ,03/01/2020,03/01/2020,JPED,,1DLR1B50IIO,,,,,,,,,634875
BOND,0015253736,3,,03/01/2020,Verified,REAL,,DKK,,,0.01,FORDELING,IDEAS,MARKETMAKING,,000137Z3,02/01/2020,03/01/2020,HRG,,NYKRE1.5_10/01/47,,,,,,,,,950602
BOND,0015253737,3,,07/01/2020,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000137Z5,03/01/2020,03/01/2020,JPED,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015253738,3,,07/01/2020,Verified,ILLIKVID,,DKK,,,"2,108,513.24",BC_SPIN,IDEAS,MARKETMAKING,,000137ZN,03/01/2020,03/01/2020,LCA,,3.5NYK01EA_44,,,,,,,,,978736
BOND,0015253739,4,,07/01/2020,Verified,ILLIKVID,,DKK,,,"2,108,513.24",BC_SPIN,IDEAS,MARKETMAKING,,000137ZQ,03/01/2020,03/01/2020,LCA,,3.5NYK01EA_44,,,,,,,,,978736
BOND,0015253742,3,,07/01/2020,Verified,STAT,,DKK,,,"4,000,000.00",NAM,IDEAS,MARKETMAKING,,00013800,03/01/2020,03/01/2020,LCA,,DGB0.5_11/15/29,,,,,,,,,992380
BOND,0015255309,3,,08/01/2020,Verified,REAL,,DKK,,,"12,000,000.00",FORV_LOK_PEN,IDEAS,MARKETMAKING,,0001393S,06/01/2020,06/01/2020,LCA,,NYKRED1.5_10/01/50,,,,,,,,,952125
BOND,0015255311,3,,08/01/2020,Verified,STAT,,DKK,,,"25,000,000.00",MSTL,,MARKETMAKING,,0001393W,06/01/2020,06/01/2020,SRK,,DGB0.5_11/15/29,,,,,,,,,992380
BOND,0015255312,3,,08/01/2020,Verified,REAL,,DKK,,,"900,000.00",B_SEB_IM_K,,MARKETMAKING,,0001393Y,06/01/2020,06/01/2020,JPED,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015255313,3,,08/01/2020,Verified,STAT,,DKK,,,"25,000,000.00",MSTL,,MARKETMAKING,,0001393Z,06/01/2020,06/01/2020,SRK,,DGB1.5_11/15/23,,,,,,,,,992305
BOND,0015255319,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"1,600,000.00",B_SEB_IM_K,,MARKETMAKING,,0001394J,06/01/2020,06/01/2020,UFFE,,2NYKSDO_10/01/47,,,,,,,,,950416
BOND,0015255320,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"6,775,237.55",FORV_LOK_PEN,IDEAS,MARKETMAKING,,0001394M,06/01/2020,06/01/2020,LCA,,2NYK01EDA50,,,,,,,,,951587
BOND,0015255321,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"1,162,864.72",FORV_LOK_PEN,IDEAS,MARKETMAKING,,0001394V,06/01/2020,06/01/2020,LCA,,2NYK01EDA47,,,,,,,,,950475
BOND,0015255323,3,,08/01/2020,Verified,STAT,,DKK,,,"25,000,000.00",DDBC,,MARKETMAKING,,0001394Y,06/01/2020,06/01/2020,SRK,,DGB0.5_11/15/29,,,,,,,,,992380
BOND,0015255324,3,,08/01/2020,Verified,REAL,,DKK,,,"625,000.00",B_SEB_IM_K,,MARKETMAKING,,00013951,06/01/2020,06/01/2020,JPED,,1.5NYK01EA37,,,,,,,,,950432
BOND,0015255327,3,,08/01/2020,Verified,STAT,,DKK,,,"25,000,000.00",BNPP_MTS,,MARKETMAKING,,0001395B,06/01/2020,06/01/2020,SRK,,DGB0.5_11/15/27,,,,,,,,,992356
BOND,0015255328,3,,08/01/2020,Verified,STAT,,DKK,,,"25,000,000.00",BNPP_MTS,,MARKETMAKING,,0001395H,06/01/2020,06/01/2020,SRK,,DGB0.5_11/15/27,,,,,,,,,992356
BOND,0015255329,3,,08/01/2020,Verified,STAT,,DKK,,,"25,000,000.00",BNPP_MTS,,MARKETMAKING,,0001395Q,06/01/2020,06/01/2020,SRK,,DGB0.5_11/15/27,,,,,,,,,992356
BOND,0015255330,3,,09/01/2020,Verified,REAL,,DKK,,,"195,000,000.00",BC_NIM,IDEAS,MARKETMAKING,,0001395T,06/01/2020,06/01/2020,MOEN,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015255331,3,,08/01/2020,Verified,STAT,,DKK,,,"25,000,000.00",DDBC,,MARKETMAKING,,0001395V,06/01/2020,06/01/2020,SRK,,DGB0.5_11/15/27,,,,,,,,,992356
BOND,0015255332,3,,08/01/2020,Verified,REAL,,DKK,,,"100,000,000.00",NAM,IDEAS,MARKETMAKING,,0001395W,06/01/2020,06/01/2020,CDB,,RDKRE0.5_10/01/40,,,,,,,,,461296
BOND,0015255333,3,,08/01/2020,Verified,REAL,,DKK,,,"20,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00013963,06/01/2020,06/01/2020,JPED,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015255334,3,,07/01/2020,Verified,FLOAT,,DKK,,,"10,000,000.00",DJURSLANDS_B,IDEAS,MARKETMAKING,,00013970,06/01/2020,06/01/2020,LCA,,NYKRE0_04/01/2021,,,,,,,,,951382
BOND,0015255341,3,,08/01/2020,Verified,REAL,,DKK,,,"45,000,000.00",DLR_KREDIT,,MARKETMAKING,,0001397G,06/01/2020,06/01/2020,JPED,,DLRKRE1_10/01/50,,,,,,,,,634816
BOND,0015255347,3,,31/03/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,00013985,06/01/2020,06/01/2020,JOPE,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015255348,3,,08/01/2020,Verified,FLOAT,,DKK,,,"1,200,000.00",NYKREDIT_A_S,,MARKETMAKING,,00013988,06/01/2020,06/01/2020,ALS,,RDKRE0_07/01/23_X,,,,,,,,,461210
BOND,0015255349,3,,10/01/2020,Verified,REAL,,DKK,,,"496,414,092.25",PPIM_CORE,IDEAS,MARKETMAKING,,0001398F,06/01/2020,06/01/2020,CDB,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015255350,3,,08/01/2020,Verified,FLOAT,,DKK,,,"1,000,000.00",NYKREDIT_A_S,IDEAS,MARKETMAKING,,0001398L,06/01/2020,06/01/2020,ALS,,RDKRE0_07/01/23_X,,,,,,,,,461210
BOND,0015255353,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"1,000,000.00",INVESTIN_OPT,IDEAS,MARKETMAKING,,0001398M,06/01/2020,06/01/2020,UFFE,,3.5NYK01EDA_44,,,,,,,,,978744
BOND,0015255355,4,,08/01/2020,Verified,FLOAT,,DKK,,,"2,793,536.46",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001398R,06/01/2020,06/01/2020,WEST,,NDEARM5OA_21,,,,,,,,,202681
BOND,0015255357,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"373,074.97",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001398T,06/01/2020,06/01/2020,WEST,,3.5NDEAOA10_44,,,,,,,,,202789
BOND,0015255358,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"444,813.77",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001398V,06/01/2020,06/01/2020,WEST,,3RD22SS_34,,,,,,,,,928526
BOND,0015255359,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"1,340,439.14",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001398X,06/01/2020,06/01/2020,WEST,,2RD21SS_29,,,,,,,,,928976
BOND,0015255360,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"938,818.97",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001398Y,06/01/2020,06/01/2020,WEST,,2.5RD22SS_34,,,,,,,,,928992
BOND,0015255361,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"1,313,743.82",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001398Z,06/01/2020,06/01/2020,WEST,,0.5NYK01EA27,,,,,,,,,950459
BOND,0015255362,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"50,000,000.00",ALBA,IDEAS,MARKETMAKING,,00013990,06/01/2020,06/01/2020,LCA,,NYKRE0_07/01/25,,,,,,,,,952354
BOND,0015255363,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"1,158,764.44",FP_FHN_FOND,IDEAS,MARKETMAKING,,00013991,06/01/2020,06/01/2020,WEST,,5NYK03D_35,,,,,,,,,975346
BOND,0015255365,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"218,229.04",FP_FHN_FOND,IDEAS,MARKETMAKING,,00013995,06/01/2020,06/01/2020,WEST,,4NYK02D_25,,,,,,,,,975710
BOND,0015255366,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"46,000,000.00",NYKREDIT_A_S,IDEAS,MARKETMAKING,,00013996,06/01/2020,06/01/2020,LCA,,NYKRE0_07/01/25,,,,,,,,,952354
BOND,0015255367,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"768,965.85",FP_FHN_FOND,IDEAS,MARKETMAKING,,00013999,06/01/2020,06/01/2020,WEST,,4NYK03D_35,,,,,,,,,975729
BOND,0015255368,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"1,745,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,0001399B,06/01/2020,06/01/2020,UFFE,,3.5NYK01EDA_44,,,,,,,,,978744
BOND,0015255369,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"321,726.58",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001399C,06/01/2020,06/01/2020,WEST,,5NYK83D_35,,,,,,,,,975745
BOND,0015255370,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"1,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,0001399D,06/01/2020,06/01/2020,UFFE,,3.5NDEAA_44,,,,,,,,,202746
BOND,0015255371,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"27,986.22",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001399F,06/01/2020,06/01/2020,WEST,,5NYK01EA_41,,,,,,,,,976970
BOND,0015255372,4,,08/01/2020,Verified,ILLIKVID,,DKK,,,"488,481.19",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001399G,06/01/2020,06/01/2020,WEST,,3.5NYK01EDA_44,,,,,,,,,978744
BOND,0015255373,5,,08/01/2020,Verified,ILLIKVID,,DKK,,,"737,485.75",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001399N,06/01/2020,06/01/2020,WEST,,2NYK01EA_29,,,,,,,,,978930
BOND,0015255374,5,,08/01/2020,Verified,ILLIKVID,,DKK,,,"473,914.47",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001399P,06/01/2020,06/01/2020,WEST,,3NYK01EDA_44,,,,,,,,,978957
BOND,0015255375,5,,08/01/2020,Verified,ILLIKVID,,DKK,,,"1,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,0001399Q,06/01/2020,06/01/2020,UFFE,,4BRF411EOA_41,,,,,,,,,937347
BOND,0015255376,4,,08/01/2020,Verified,ILLIKVID,,DKK,,,"18,400,807.93",INT_IDEAS,IDEAS,MARKETMAKING,,0001399R,06/01/2020,06/01/2020,JPED,,1PHY1RDSD21S35,,,,,,,,,460591
BOND,0015255377,4,,08/01/2020,Verified,REAL,,DKK,,,"18,400,807.93",INT_IDEAS,IDEAS,MARKETMAKING,,0001399S,06/01/2020,06/01/2020,JPED,,1PHY1RDSD21S35,,,,,,,,,460591
BOND,0015255378,4,,08/01/2020,Verified,ILLIKVID,,DKK,,,"364,184.83",FP_FHN_FOND,IDEAS,MARKETMAKING,,0001399T,06/01/2020,06/01/2020,WEST,,3NYKRE_10/01/47,,,,,,,,,979570
BOND,0015255382,4,,08/01/2020,Verified,ILLIKVID,,DKK,,,"70,542.85",INT_IDEAS,IDEAS,MARKETMAKING,,0001399Y,06/01/2020,06/01/2020,JPED,,1BRF111E35,,,,,,,,,939277
BOND,0015255383,4,,08/01/2020,Verified,REAL,,DKK,,,"70,542.85",INT_IDEAS,IDEAS,MARKETMAKING,,0001399Z,06/01/2020,06/01/2020,JPED,,1BRF111E35,,,,,,,,,939277
BOND,0015255385,4,,08/01/2020,Verified,REAL,,DKK,,,"95,795,964.23",INT_IDEAS,IDEAS,MARKETMAKING,,000139B1,06/01/2020,06/01/2020,JPED,,1NYK01EA35,,,,,,,,,951463
BOND,0015255386,4,,08/01/2020,Verified,ILLIKVID,,DKK,,,"95,795,964.23",INT_IDEAS,IDEAS,MARKETMAKING,,000139B2,06/01/2020,06/01/2020,JPED,,1NYK01EA35,,,,,,,,,951463
BOND,0015255391,4,,08/01/2020,Verified,REAL,,DKK,,,"1,000,000.00",INV_BALANCE,IDEAS,MARKETMAKING,,000139B7,06/01/2020,06/01/2020,UFFE,,NYKRED1.5_10/01/50,,,,,,,,,952125
BOND,0015255394,3,,08/01/2020,Verified,REAL,,DKK,,,"50,000,000.00",NAM,IDEAS,MARKETMAKING,,000139BD,06/01/2020,06/01/2020,CDB,,RDKRE0.5_10/01/50,,,,,,,,,461318
BOND,0015255403,6,,03/02/2020,Verified,REAL,,DKK,,,"2,059,000.00",VESTJYS_BANK,IDEAS,MARKETMAKING,,000139BR,06/01/2020,06/01/2020,IDPP,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015255407,3,,08/01/2020,Verified,FLEX,,DKK,,,"62,772.26",SHBC,IDEAS,MARKETMAKING,,000139BX,06/01/2020,06/01/2020,IDPP,,1NYK1.13HJADKK_23,,,,,,,,,950319
BOND,0015255408,4,,08/01/2020,Verified,FLOAT,,DKK,,,"30,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000139BZ,06/01/2020,06/01/2020,JAT,,NYKRE00_04/01/22,,,,,,,,,952648
BOND,0015255409,5,,08/01/2020,Verified,REAL,,DKK,,,"102,370,902.52",SPKS_THY,IDEAS,MARKETMAKING,,000139C0,06/01/2020,06/01/2020,JOPE,,1.5RD_01/10/37,,,,,,,,,929727
BOND,0015255410,4,,08/01/2020,Verified,ILLIKVID,,DKK,,,"46,000,000.00",MIDDELFART_S,IDEAS,MARKETMAKING,,000139C1,06/01/2020,06/01/2020,LCA,,NYKRE0_07/01/25,,,,,,,,,952354
BOND,0015255412,5,,08/01/2020,Verified,REAL,,DKK,,,"50,000,000.00",NAM,IDEAS,MARKETMAKING,,000139CB,06/01/2020,06/01/2020,LCA,,NYKRE1_10/01/40,,,,,,,,,951501
BOND,0015255413,5,,08/01/2020,Verified,STAT,,DKK,,,"5,000,000.00",NAM,IDEAS,MARKETMAKING,,000139CC,06/01/2020,06/01/2020,LCA,,DGB0.25_11/15/22,,,,,,,,,992399
BOND,0015255414,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"190,000,000.00",BC_LAZARD_DE,,MARKETMAKING,,000139CD,06/01/2020,06/01/2020,JPED,,NDASS2_10/01/47,,,,,,,,,203297
BOND,0015255415,4,,08/01/2020,Verified,STAT,,DKK,,,"150,000,000.00",NAM,IDEAS,MARKETMAKING,,000139CP,06/01/2020,06/01/2020,CDB,,DGB0.5_11/15/29,,,,,,,,,992380
BOND,0015255416,4,,08/01/2020,Verified,ILLIKVID,,DKK,,,"112,000,000.00",MIDDELFART_S,IDEAS,MARKETMAKING,,000139CV,06/01/2020,06/01/2020,LCA,,3NYKRE_10/01/47,,,,,,,,,979570
BOND,0015255417,3,,08/01/2020,Verified,FLEX,,DKK,,,"300,000,000.00",NAM,IDEAS,MARKETMAKING,,000139CZ,06/01/2020,06/01/2020,CDB,,DGB3_11/15/21,,,,,,,,,992267
BOND,0015255419,3,,08/01/2020,Verified,STAT,,DKK,,,"225,000,000.00",NAM,IDEAS,MARKETMAKING,,000139D1,06/01/2020,06/01/2020,CDB,,DGB1.5_11/15/23,,,,,,,,,992305
BOND,0015255420,4,,08/01/2020,Verified,ILLIKVID,,DKK,,,"45,000,000.00",MIDDELFART_S,IDEAS,MARKETMAKING,,000139D2,06/01/2020,06/01/2020,LCA,,NDASS3_10/01/47P,,,,,,,,,203041
BOND,0015255421,3,,08/01/2020,Verified,STAT,,DKK,,,"134,000,000.00",NAM,IDEAS,MARKETMAKING,,000139D3,06/01/2020,06/01/2020,CDB,,DGB1.75_11/15/25,,,,,,,,,992313
BOND,0015255422,3,,08/01/2020,Verified,REAL,,DKK,,,"550,000,000.00",NAM,IDEAS,MARKETMAKING,,000139D5,06/01/2020,06/01/2020,CDB,,RDKRE0.5_10/01/50,,,,,,,,,461318
BOND,0015255460,3,,08/01/2020,Verified,REAL,,DKK,,,"60,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000139FH,06/01/2020,06/01/2020,JPED,,NYKRE0.5_10/01/50,,,,,,,,,952508
BOND,0015255510,3,,08/01/2020,Verified,ILLIKVID,,DKK,,,"25,000,000.00",DDBC,IDEAS,MARKETMAKING,,000139H3,06/01/2020,06/01/2020,UFFE,,2NYKSDO_10/01/47,,,,,,,,,950416
BOND,0015255511,3,,08/01/2020,Verified,REAL,,DKK,,,"40,000,000.00",DLR_KREDIT,,MARKETMAKING,,000139H4,06/01/2020,06/01/2020,JPED,,DLRKRE0.5_10/01/40,,,,,,,,,634867
BOND,0015255512,4,,08/01/2020,Verified,FLEX,,DKK,,,"20,000,000.00",SPKS_KRONJY,IDEAS,MARKETMAKING,,000139H5,06/01/2020,06/01/2020,IDPP,,1DLR1BOK21RF,,,,,,,,,634050
BOND,0015255513,3,,08/01/2020,Verified,FLEX,,DKK,,,"10,000,000.00",DLR_KREDIT,IDEAS,MARKETMAKING,,000139H6,06/01/2020,06/01/2020,OVIX,,1DLR1BOK21RF,,,,,,,,,634050
BOND,0015255517,4,,08/01/2020,Verified,REAL,,DKK,,,"25,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000139HB,06/01/2020,06/01/2020,JAT,,NYKRE0.5_10/01/40,,,,,,,,,952435
