Trade Type,Trade ID,Version,SubType,Amended,Status,Book,Broker,Currency,Currency pair,FX Rate,Notional,Customer,Deal ID,Desk,Expiry,External trade ID,Trade,Trade entry,Trader,Bond security ID,Bond Price,Bond mkt type,FairValueLevel,Index
BOND,0015787568,5,,11/01/2021,Verified,ILLIKVID,,DKK,,,"548,594.08",LCFM_RVF_AKK,,MARKETMAKING,,,04/01/2021,11/01/2021,MCAD,,99.45,SECOND,,FIXED
BOND,0015791522,5,,14/01/2021,Verified,INFLATION,,EUR,,,"3,000,000.00",JPM_FR_AG,,MARKETMAKING,,,12/01/2021,13/01/2021,JPED,,157.43,SECOND,,
BOND,0015791524,6,,15/01/2021,Verified,INFLATION,,EUR,,,"2,000,000.00",JPMS,,MARKETMAKING,,,12/01/2021,13/01/2021,JPED,,104.77,SECOND,,
BOND,0015791525,4,,14/01/2021,Verified,INFLATION,,EUR,,,"2,000,000.00",NOMURA,,MARKETMAKING,,,12/01/2021,13/01/2021,JPED,,121.85,SECOND,,
BOND,0015791526,4,,14/01/2021,Verified,INFLATION,,GBP,,,"1,000,000.00",RBOS_LONDON,,MARKETMAKING,,,12/01/2021,13/01/2021,JPED,,155.92,SECOND,,
BOND,0015791527,4,,14/01/2021,Verified,INFLATION,,GBP,,,"1,200,000.00",DEUF,,MARKETMAKING,,,12/01/2021,13/01/2021,JPED,,203.81,SECOND,,
BOND,0015791528,5,,14/01/2021,Verified,INFLATION,,GBP,,,"300,000.00",CITI_GLOB_AG,,MARKETMAKING,,,12/01/2021,13/01/2021,JPED,,170.07,SECOND,,
BOND,0015791529,4,,14/01/2021,Verified,INFLATION,,USD,,,"1,000,000.00",MLLL,,MARKETMAKING,,,12/01/2021,13/01/2021,JPED,,150.19,SECOND,,
BOND,0015791533,4,,14/01/2021,Verified,INFLATION,,USD,,,"2,000,000.00",DEUF,,MARKETMAKING,,,12/01/2021,13/01/2021,JPED,,129.53,SECOND,,
BOND,0015791534,4,,14/01/2021,Verified,INFLATION,,USD,,,"7,000,000.00",BBIL,,MARKETMAKING,,,12/01/2021,13/01/2021,JPED,,112.56,SECOND,,FIXED
BOND,0015791535,4,,14/01/2021,Verified,INFLATION,,USD,,,"8,000,000.00",JPMS,,MARKETMAKING,,,12/01/2021,13/01/2021,JPED,,107.48,SECOND,,FIXED
BOND,0015791536,4,,14/01/2021,Verified,INFLATION,,EUR,,,"2,000,000.00",JPMS,,MARKETMAKING,,,12/01/2021,13/01/2021,JPED,,106.51,SECOND,,FIXED
BOND,0015793322,4,,14/01/2021,Verified,INFLATION,,EUR,,,"2,000,000.00",INTESA,,MARKETMAKING,,,12/01/2021,12/01/2021,JPED,,151.49,SECOND,,
BOND,0015803325,3,,26/01/2021,Verified,REAL,,DKK,,,"21,835,138.10",B_NISSAY_AM,,MARKETMAKING,,,21/01/2021,21/01/2021,JPED,,102.68,SECOND,,FIXED
BOND,0015812331,3,,01/02/2021,Verified,ILLIKVID,,DKK,,,0.09,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,28/01/2021,28/01/2021,,,100.00,REDMPT,,FIXED
BOND,0015812332,3,,01/02/2021,Verified,ILLIKVID,,DKK,,,"14,496.10",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,28/01/2021,28/01/2021,,,100.00,REDMPT,,FIXED
BOND,0015812333,3,,01/02/2021,Verified,ILLIKVID,,DKK,,,470.75,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,28/01/2021,28/01/2021,,,100.00,REDMPT,,FIXED
BOND,0015812334,3,,01/02/2021,Verified,ILLIKVID,,DKK,,,"3,722.06",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,28/01/2021,28/01/2021,,,100.00,REDMPT,,FIXED
BOND,0015812335,3,,01/02/2021,Verified,ILLIKVID,,DKK,,,356.61,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,28/01/2021,28/01/2021,,,100.00,REDMPT,,FIXED
BOND,0015812336,3,,01/02/2021,Verified,ILLIKVID,,DKK,,,"1,471.59",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,28/01/2021,28/01/2021,,,100.00,REDMPT,,FIXED
BOND,0015901462,3,,30/03/2021,Cancelled,FLEX,,DKK,,,"11,721.08",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901463,3,,30/03/2021,Cancelled,FLEX,,DKK,,,267.61,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901464,3,,06/04/2021,Verified,FLEX,,DKK,,,"103,666.60",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901465,3,,06/04/2021,Verified,FLOAT,,DKK,,,"33,511.16",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901466,3,,06/04/2021,Verified,FLOAT,,DKK,,,23.70,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901467,4,,01/07/2021,Mature,FLOAT,,DKK,,,"198,948.55",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901468,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"185,074.11",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901469,4,,01/07/2021,Mature,FLOAT,,DKK,,,"2,590.20",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901470,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"417,349.92",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901471,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"687,112.14",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901472,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"107,228.81",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901473,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"460,850.35",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901474,3,,06/04/2021,Verified,FLOAT,,DKK,,,"185,114.89",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901475,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"12,843,652.61",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901476,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"780,182.67",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901477,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"62,301.45",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,SWOIS
BOND,0015901478,3,,06/04/2021,Verified,FLOAT,,DKK,,,1.89,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901479,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"187,535.42",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901480,3,,06/04/2021,Verified,FLOAT,,DKK,,,"95,180.89",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901481,3,,06/04/2021,Verified,FLOAT,,DKK,,,"60,380.80",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901482,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"237,459.23",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901483,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"143,793.92",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,SWOIS
BOND,0015901484,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"470,259.01",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901485,4,,01/07/2021,Mature,FLOAT,,DKK,,,"85,366.05",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901486,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"2,892,847.49",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901487,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"605,490.87",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,
BOND,0015901488,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"377,729.58",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901489,4,,01/07/2021,Mature,FLOAT,,DKK,,,"222,793.17",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901490,4,,01/07/2021,Mature,FLOAT,,DKK,,,"60,506.93",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,102.68,REDMPT,,CIBOR
BOND,0015901491,4,,01/07/2021,Mature,FLOAT,,DKK,,,"4,215.05",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901492,4,,01/07/2021,Mature,FLOAT,,DKK,,,"102,938.26",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901493,3,,06/04/2021,Verified,FLOAT,,DKK,,,"45,111.04",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901494,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"14,947.97",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,101.59,REDMPT,,CIBOR
BOND,0015901495,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"105,874.89",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901496,3,,06/04/2021,Verified,FLOAT,,DKK,,,"52,591.46",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901497,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"152,420.31",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901498,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"187,396.07",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901499,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"38,162.34",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901500,3,,06/04/2021,Verified,FLOAT,,DKK,,,"137,694.46",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901501,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"176,018.34",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,
BOND,0015901502,3,,06/04/2021,Verified,FLOAT,,DKK,,,"12,467.44",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901503,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"37,578.16",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,SWOIS
BOND,0015901504,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"27,991.86",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901505,3,,06/04/2021,Verified,FLOAT,,DKK,,,"36,833.17",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,
BOND,0015901506,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"400,511.01",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901507,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"2,310.42",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,SWOIS
BOND,0015901508,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"513,296.07",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,SWOIS
BOND,0015901509,3,,06/04/2021,Verified,FLOAT,,DKK,,,"153,212.69",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901510,3,,30/03/2021,Cancelled,FLOAT,,EUR,,,"95,031.29",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,EUBOR
BOND,0015901511,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"614,185.23",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,SWOIS
BOND,0015901512,3,,06/04/2021,Verified,FLOAT,,EUR,,,70.71,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,EUBOR
BOND,0015901513,3,,06/04/2021,Verified,FLOAT,,DKK,,,503.18,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901514,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"392,701.79",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901515,4,,01/07/2021,Mature,FLOAT,,DKK,,,"377,019.95",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,SWOIS
BOND,0015901516,3,,06/04/2021,Verified,FLOAT,,DKK,,,"727,489.46",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901517,3,,06/04/2021,Verified,FLOAT,,DKK,,,"27,205.57",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,101.80,REDMPT,,CIBOR
BOND,0015901518,3,,06/04/2021,Verified,FLOAT,,DKK,,,"146,456.01",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901519,3,,06/04/2021,Verified,FLOAT,,DKK,,,"39,244.36",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901520,3,,06/04/2021,Verified,FLOAT,,DKK,,,"138,068.92",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901521,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"576,034.96",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,
BOND,0015901522,3,,06/04/2021,Verified,FLOAT,,DKK,,,"703,774.67",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901523,3,,30/03/2021,Cancelled,FLOAT,,DKK,,,"457,859.59",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901524,3,,06/04/2021,Verified,FLOAT,,DKK,,,"215,828.86",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901525,4,,01/07/2021,Mature,FLOAT,,DKK,,,"318,426.22",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,CIBOR
BOND,0015901526,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"868,846.63",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901527,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"5,083,060.13",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901528,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"9,610.97",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901529,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"1,695,418.75",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901530,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"411,360.29",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901531,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"985,016.46",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901532,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"20,521,866.44",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901533,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"45,515.03",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901534,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"7,923,878.89",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901535,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"590,754.67",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901536,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"1,732,524.44",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901537,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"349,611.58",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901538,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"8,722,983.77",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901539,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"4,760,966.17",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901540,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,51.11,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901541,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,7.93,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901542,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,304.09,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901543,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,73.13,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901544,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,15.87,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901545,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,0.45,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901546,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,8.56,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901547,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,8.79,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901548,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"11,722.31",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901549,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,234.36,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901550,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,269.91,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901551,4,,01/07/2021,Mature,ILLIKVID,,DKK,,,"10,539.21",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901552,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,4.97,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901553,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,35.10,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901554,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,860.99,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901555,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"30,752,015.38",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901556,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"32,175.40",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901557,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"87,308.57",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901558,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"4,081.00",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901559,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"1,196,094.39",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901560,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"3,881,960.44",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901561,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"41,863.66",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901562,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"5,042,924.00",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901563,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"737,131.43",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901564,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"125,237.73",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901565,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"295,911.27",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901566,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"10,723.51",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901567,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"120,461.52",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901568,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"3,169,205.99",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901569,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"114,825.29",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901570,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"6,021.63",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901571,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"144,163.22",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
BOND,0015901572,3,,06/04/2021,Verified,ILLIKVID,,DKK,,,"481,131.08",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/03/2021,30/03/2021,,,100.00,REDMPT,,FIXED
